Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
MICRO GOLD - COMMODITY EXCHANGE INC.,241008,10/8/2024,088695,CMX ,01,088 ,45558,0,0,0,0,0,1850,0,0,12963,11763,10720,25533,22483,20025,23075,45558,0,0,0,0,0,1850,0,0,12963,11763,10720,25533,22483,20025,23075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1667,0,0,0,0,0,-76,0,0,-2208,2194,264,-2020,2458,353,-4125,100,0,0,0,0,0,4.1,0,0,28.5,25.8,23.5,56,49.4,44,50.6,100,0,0,0,0,0,4.1,0,0,28.5,25.8,23.5,56,49.4,44,50.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,0,0,10,10,8,17,14,23,0,0,0,0,0,,0,0,10,10,8,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6,43.7,50.6,47.3,24,22.9,30,25.2,41.6,43.7,50.6,47.3,24,22.9,30,25.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241001,10/1/2024,088695,CMX ,01,088 ,47225,0,0,0,0,0,1926,0,0,15171,9569,10456,27553,20025,19672,27200,47225,0,0,0,0,0,1926,0,0,15171,9569,10456,27553,20025,19672,27200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2718,0,0,0,0,0,-1396,0,0,-4497,2861,1255,-4638,4116,1920,-6834,100,0,0,0,0,0,4.1,0,0,32.1,20.3,22.1,58.3,42.4,41.7,57.6,100,0,0,0,0,0,4.1,0,0,32.1,20.3,22.1,58.3,42.4,41.7,57.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,4,0,0,10,10,7,18,13,24,0,0,0,0,0,4,0,0,10,10,7,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,37.6,53,40.8,27.4,18.1,33.7,20.1,42.8,37.6,53,40.8,27.4,18.1,33.7,20.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240924,9/24/2024,088695,CMX ,01,088 ,49943,0,0,0,0,0,3322,0,0,19668,6708,9201,32191,15909,17752,34034,49943,0,0,0,0,0,3322,0,0,19668,6708,9201,32191,15909,17752,34034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2166,0,0,0,0,0,549,0,0,2251,-2025,594,3394,-1431,-1228,3597,100,0,0,0,0,0,6.7,0,0,39.4,13.4,18.4,64.5,31.9,35.5,68.1,100,0,0,0,0,0,6.7,0,0,39.4,13.4,18.4,64.5,31.9,35.5,68.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,4,0,0,11,8,7,18,12,23,0,0,0,0,0,4,0,0,11,8,7,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2,25.6,55.5,30.3,30.9,11.7,42.2,13.4,43.2,25.6,55.5,30.3,30.9,11.7,42.2,13.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240917,9/17/2024,088695,CMX ,01,088 ,47777,0,0,0,0,0,2773,0,0,17417,8733,8607,28797,17340,18980,30437,47777,0,0,0,0,0,2773,0,0,17417,8733,8607,28797,17340,18980,30437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053,0,0,0,0,0,2052,-715,-386,305,1387,-20,1951,266,1102,2787,100,0,0,0,0,0,5.8,0,0,36.5,18.3,18,60.3,36.3,39.7,63.7,100,0,0,0,0,0,5.8,0,0,36.5,18.3,18,60.3,36.3,39.7,63.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,8,9,7,17,11,21,0,0,0,0,0,4,0,0,8,9,7,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7,31.6,53.4,35.5,30.1,16,40.1,18.3,40.7,31.6,53.4,35.5,30.1,16,40.1,18.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240910,9/10/2024,088695,CMX ,01,088 ,44724,0,0,0,0,0,721,715,386,17112,7346,8627,26846,17074,17878,27650,44724,0,0,0,0,0,721,715,386,17112,7346,8627,26846,17074,17878,27650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,-251,598,-203,161,-3107,1112,819,-1600,-689,1730,100,0,0,0,0,0,1.6,1.6,0.9,38.3,16.4,19.3,60,38.2,40,61.8,100,0,0,0,0,0,1.6,1.6,0.9,38.3,16.4,19.3,60,38.2,40,61.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,,8,10,7,16,13,21,0,0,0,0,0,,,,8,10,7,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,29.1,53.1,35.7,29.6,14.3,38.6,17,41.2,29.1,53.1,35.7,29.6,14.3,38.6,17,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240903,9/3/2024,088695,CMX ,01,088 ,44594,0,0,0,0,0,972,117,589,16951,10453,7515,26027,18674,18567,25920,44594,0,0,0,0,0,972,117,589,16951,10453,7515,26027,18674,18567,25920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,0,0,-417,117,282,369,1067,1005,1239,2471,46,-1186,100,0,0,0,0,0,2.2,0.3,1.3,38,23.4,16.9,58.4,41.9,41.6,58.1,100,0,0,0,0,0,2.2,0.3,1.3,38,23.4,16.9,58.4,41.9,41.6,58.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,,8,9,8,17,13,21,0,0,0,0,0,,,,8,9,8,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,33.7,50.2,40,29.1,20.7,38.4,23.3,38.3,33.7,50.2,40,29.1,20.7,38.4,23.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240827,8/27/2024,088695,CMX ,01,088 ,43309,0,0,0,0,0,1389,0,307,16582,9386,6510,24788,16203,18521,27106,43309,0,0,0,0,0,1389,0,307,16582,9386,6510,24788,16203,18521,27106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-869,0,0,0,0,0,-2081,0,307,1059,-178,-641,-1356,-512,487,-357,100,0,0,0,0,0,3.2,0,0.7,38.3,21.7,15,57.2,37.4,42.8,62.6,100,0,0,0,0,0,3.2,0,0.7,38.3,21.7,15,57.2,37.4,42.8,62.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,0,,8,8,6,17,10,20,0,0,0,0,0,4,0,,8,8,6,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1,30.1,48.4,36.1,29.3,19.4,38.6,21.7,36.1,30.1,48.4,36.1,29.3,19.4,38.6,21.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240820,8/20/2024,088695,CMX ,01,088 ,44178,0,0,0,0,0,3470,0,0,15523,9564,7151,26144,16715,18034,27463,44178,0,0,0,0,0,3470,0,0,15523,9564,7151,26144,16715,18034,27463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6122,0,0,0,0,0,1718,0,0,1408,3273,569,3695,3842,2427,2280,100,0,0,0,0,0,7.9,0,0,35.1,21.6,16.2,59.2,37.8,40.8,62.2,100,0,0,0,0,0,7.9,0,0,35.1,21.6,16.2,59.2,37.8,40.8,62.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,6,0,0,9,7,7,19,10,22,0,0,0,0,0,6,0,0,9,7,7,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,28.9,48.8,36.6,28.7,20.3,38.4,21.6,33.6,28.9,48.8,36.6,28.7,20.3,38.4,21.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240813,8/13/2024,088695,CMX ,01,088 ,38056,0,0,0,0,0,1752,0,0,14115,6291,6582,22449,12873,15607,25183,38056,0,0,0,0,0,1752,0,0,14115,6291,6582,22449,12873,15607,25183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,0,0,4.6,0,0,37.1,16.5,17.3,59,33.8,41,66.2,100,0,0,0,0,0,4.6,0,0,37.1,16.5,17.3,59,33.8,41,66.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,0,0,9,7,7,17,10,20,0,0,0,0,0,4,0,0,9,7,7,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1,23.7,47.6,32.8,26.1,15.2,36.7,16.5,33.1,23.7,47.6,32.8,26.1,15.2,36.7,16.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240723,7/23/2024,088695,CMX ,01,088 ,43847,0,0,0,0,0,748,0,0,13671,10267,10621,25040,20888,18807,22959,43847,0,0,0,0,0,748,0,0,13671,10267,10621,25040,20888,18807,22959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,-2097,0,0,1094,1685,112,-891,1797,983,-1705,100,0,0,0,0,0,1.7,0,0,31.2,23.4,24.2,57.1,47.6,42.9,52.4,100,0,0,0,0,0,1.7,0,0,31.2,23.4,24.2,57.1,47.6,42.9,52.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,0,0,11,8,9,17,13,21,0,0,0,0,0,,0,0,11,8,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4,36.9,50.5,44.4,21.6,21.5,28.9,23.4,37.4,36.9,50.5,44.4,21.6,21.5,28.9,23.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240716,7/16/2024,088695,CMX ,01,088 ,43755,0,0,0,0,0,2845,0,0,12577,8582,10509,25931,19091,17824,24664,43755,0,0,0,0,0,2845,0,0,12577,8582,10509,25931,19091,17824,24664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5095,0,0,0,0,0,2569,-1320,0,1504,-1046,1179,5252,-1187,-157,6282,100,0,0,0,0,0,6.5,0,0,28.7,19.6,24,59.3,43.6,40.7,56.4,100,0,0,0,0,0,6.5,0,0,28.7,19.6,24,59.3,43.6,40.7,56.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,0,0,11,7,8,16,12,20,0,0,0,0,0,,0,0,11,7,8,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9,32.6,53.8,41.3,23.6,17.7,31.8,19.6,36.9,32.6,53.8,41.3,23.6,17.7,31.8,19.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240709,7/9/2024,088695,CMX ,01,088 ,38660,0,0,0,0,0,276,1320,0,11073,9628,9330,20679,20278,17981,18382,38660,0,0,0,0,0,276,1320,0,11073,9628,9330,20679,20278,17981,18382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7699,0,0,0,0,0,-219,-78,-2,1497,537,5978,7254,6435,445,1264,100,0,0,0,0,0,0.7,3.4,0,28.6,24.9,24.1,53.5,52.5,46.5,47.5,100,0,0,0,0,0,0.7,3.4,0,28.6,24.9,24.1,53.5,52.5,46.5,47.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,0,11,7,8,16,13,21,0,0,0,0,0,,,0,11,7,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3,38,47.6,48.4,20.6,25.3,26.6,28.3,35.3,38,47.6,48.4,20.6,25.3,26.6,28.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240702,7/2/2024,088695,CMX ,01,088 ,30961,0,0,0,0,0,495,1398,2,9576,9091,3352,13425,13843,17536,17118,30961,0,0,0,0,0,495,1398,2,9576,9091,3352,13425,13843,17536,17118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,24,822,-80,333,-183,703,980,1262,-379,-661,100,0,0,0,0,0,1.6,4.5,0,30.9,29.4,10.8,43.4,44.7,56.6,55.3,100,0,0,0,0,0,1.6,4.5,0,30.9,29.4,10.8,43.4,44.7,56.6,55.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,,10,8,8,17,14,22,0,0,0,0,0,,,,10,8,8,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,32.1,36.9,41.1,22.3,29.6,29.2,33.4,28.1,32.1,36.9,41.1,22.3,29.6,29.2,33.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240625,6/25/2024,088695,CMX ,01,088 ,30360,0,0,0,0,0,471,576,82,9243,9274,2649,12445,12581,17915,17779,30360,0,0,0,0,0,471,576,82,9243,9274,2649,12445,12581,17915,17779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1220,0,0,0,0,0,5,90,-68,-3671,-761,215,-3519,-524,2299,-696,100,0,0,0,0,0,1.6,1.9,0.3,30.4,30.5,8.7,41,41.4,59,58.6,100,0,0,0,0,0,1.6,1.9,0.3,30.4,30.5,8.7,41,41.4,59,58.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,,11,7,7,16,13,21,0,0,0,0,0,,,,11,7,7,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,30.3,35.1,37.9,19.7,29,27.5,32.4,26.2,30.3,35.1,37.9,19.7,29,27.5,32.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240618,6/18/2024,088695,CMX ,01,088 ,31580,0,0,0,0,0,466,486,150,12914,10035,2434,15964,13105,15616,18475,31580,0,0,0,0,0,466,486,150,12914,10035,2434,15964,13105,15616,18475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-929,0,0,0,-390,0,-666,-316,137,1070,-353,503,1044,-419,-1973,-510,100,0,0,0,0,0,1.5,1.5,0.5,40.9,31.8,7.7,50.6,41.5,49.4,58.5,100,0,0,0,0,0,1.5,1.5,0.5,40.9,31.8,7.7,50.6,41.5,49.4,58.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,,12,7,7,18,12,22,0,0,0,0,0,,,,12,7,7,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,32,43.4,39.7,28,30.3,37.7,33.3,30.8,32,43.4,39.7,28,30.3,37.7,33.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240611,6/11/2024,088695,CMX ,01,088 ,32509,0,0,0,390,0,1132,802,13,11844,10388,1931,14920,13524,17589,18985,32509,0,0,0,390,0,1132,802,13,11844,10388,1931,14920,13524,17589,18985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,1.2,0,3.5,2.5,0,36.4,32,5.9,45.9,41.6,54.1,58.4,100,0,0,0,1.2,0,3.5,2.5,0,36.4,32,5.9,45.9,41.6,54.1,58.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,,0,,,,11,6,7,16,13,21,0,0,0,,0,,,,11,6,7,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,32.8,39.3,39.8,25,32.2,35.3,35.6,26.6,32.8,39.3,39.8,25,32.2,35.3,35.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240528,5/28/2024,088695,CMX ,01,088 ,40454,0,0,0,0,0,1402,0,0,13787,13941,8013,23202,21954,17252,18500,40454,0,0,0,0,0,1402,0,0,13787,13941,8013,23202,21954,17252,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-952,0,0,0,0,0,-1807,0,0,-241,988,523,-1525,1511,573,-2463,100,0,0,0,0,0,3.5,0,0,34.1,34.5,19.8,57.4,54.3,42.6,45.7,100,0,0,0,0,0,3.5,0,0,34.1,34.5,19.8,57.4,54.3,42.6,45.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,0,0,10,8,9,17,12,20,0,0,0,0,0,,0,0,10,8,9,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,45,48.6,51.6,22.8,31.4,34.5,34.5,28.9,45,48.6,51.6,22.8,31.4,34.5,34.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240521,5/21/2024,088695,CMX ,01,088 ,41406,0,0,0,0,0,3209,0,0,14028,12953,7490,24727,20443,16679,20963,41406,0,0,0,0,0,3209,0,0,14028,12953,7490,24727,20443,16679,20963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,0,0,0,0,0,95,-352,-57,442,694,0,480,285,328,523,100,0,0,0,0,0,7.8,0,0,33.9,31.3,18.1,59.7,49.4,40.3,50.6,100,0,0,0,0,0,7.8,0,0,33.9,31.3,18.1,59.7,49.4,40.3,50.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,0,9,8,9,19,12,22,0,0,0,0,0,5,0,0,9,8,9,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,39.6,50.1,47.6,23.3,28.3,35.9,31.3,32.9,39.6,50.1,47.6,23.3,28.3,35.9,31.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240514,5/14/2024,088695,CMX ,01,088 ,40598,0,0,0,0,0,3114,352,57,13586,12259,7490,24247,20158,16351,20440,40598,0,0,0,0,0,3114,352,57,13586,12259,7490,24247,20158,16351,20440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,0,0,7.7,0.9,0.1,33.5,30.2,18.4,59.7,49.7,40.3,50.3,100,0,0,0,0,0,7.7,0.9,0.1,33.5,30.2,18.4,59.7,49.7,40.3,50.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,,9,8,8,17,13,21,0,0,0,0,0,,,,9,8,8,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,39.9,53.2,47.1,23.4,27.1,37.9,30.4,35.7,39.9,53.2,47.1,23.4,27.1,37.9,30.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,240430,4/30/2024,088695,CMX ,01,088 ,37555,0,0,0,0,0,3594,0,5,10242,13754,4189,18030,17948,19525,19607,37555,0,0,0,0,0,3594,0,5,10242,13754,4189,18030,17948,19525,19607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,0,0,9.6,0,0,27.3,36.6,11.2,48,47.8,52,52.2,100,0,0,0,0,0,9.6,0,0,27.3,36.6,11.2,48,47.8,52,52.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,,9,8,5,15,12,21,0,0,0,0,0,4,0,,9,8,5,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,38.4,41.8,46.6,22,31.8,32.5,36.6,29.6,38.4,41.8,46.6,22,31.8,32.5,36.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
